molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],1800.0,nM,IC50,5.75,Toxoplasma gondii RH,organism-based format
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],260.0,nM,IC50,6.58,Toxoplasma gondii RH,organism-based format
CHEMBL1256704,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],330.0,nM,IC50,6.48,Toxoplasma gondii RH,organism-based format
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],880.0,nM,IC50,6.06,Toxoplasma gondii RH,organism-based format
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],500.0,nM,IC50,6.30,Toxoplasma gondii RH,organism-based format
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],260.0,nM,IC50,6.58,Toxoplasma gondii RH,organism-based format
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],610.0,nM,IC50,6.21,Toxoplasma gondii RH,organism-based format
CHEMBL2179170,CC(C)(C)c1cccc(NC(=O)c2cc(Cl)ccc2O)c1,8.0,nM,IC50,8.10,Toxoplasma gondii RH,organism-based format
CHEMBL532497,O=C(Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,61.0,nM,IC50,7.21,Toxoplasma gondii RH,organism-based format
CHEMBL2179161,CN(CC(=O)NN)C(=O)Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl.Cl,16.0,nM,IC50,7.80,Toxoplasma gondii RH,organism-based format
CHEMBL536151,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,16.0,nM,IC50,7.80,Toxoplasma gondii RH,organism-based format
CHEMBL2179162,CN(CC(=O)NN)C(=O)Oc1ccc(Cl)cc1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl,125.0,nM,IC50,6.90,Toxoplasma gondii RH,organism-based format
CHEMBL575569,CCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,960.0,nM,IC50,6.02,Toxoplasma gondii RH,organism-based format
CHEMBL3219284,CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccccc4)CC3)c(F)cc2c1=O,1700.0,nM,IC50,5.77,Toxoplasma gondii RH,organism-based format
CHEMBL3219285,CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(CCC45CC6CC(CC(C6)C4)C5)CC3)c(F)cc2c1=O,920.0,nM,IC50,6.04,Toxoplasma gondii RH,organism-based format
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,20000.0,nM,IC50,,Toxoplasma gondii RH,organism-based format
CHEMBL145169,COc1cc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,1400.0,nM,IC50,5.85,Dihydrofolate reductase,single protein format
CHEMBL52433,CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,2.7,nM,IC50,8.57,Dihydrofolate reductase,single protein format
CHEMBL423558,COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC,470.0,nM,IC50,6.33,Dihydrofolate reductase,single protein format
CHEMBL102303,Nc1nc(N)c2nc(Cc3ccccc3)[nH]c2n1,500.0,nM,IC50,6.30,Dihydrofolate reductase,single protein format
CHEMBL142624,COc1cc(CCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,200.0,nM,IC50,6.70,Dihydrofolate reductase,single protein format
CHEMBL106383,COc1ccc(-c2nc3[nH]c(N)nc(N)c-3n2)c2ccccc12,13000.0,nM,IC50,4.89,Dihydrofolate reductase,single protein format
CHEMBL49454,C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,7.7,nM,IC50,8.11,Dihydrofolate reductase,single protein format
CHEMBL105906,Nc1nc(N)c2nc(-c3ccc4ccccc4c3)[nH]c2n1,27000.0,nM,IC50,4.57,Dihydrofolate reductase,single protein format
CHEMBL145005,COc1ccc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc1,1500.0,nM,IC50,5.82,Dihydrofolate reductase,single protein format
CHEMBL356490,CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1,49.0,nM,IC50,7.31,Dihydrofolate reductase,single protein format
CHEMBL105523,COc1cc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)cc1OC,1500.0,nM,IC50,5.82,Dihydrofolate reductase,single protein format
CHEMBL312688,Nc1nc(N)c2nc(-c3ccc(Cl)c(Cl)c3)[nH]c2n1,6700.0,nM,IC50,5.17,Dihydrofolate reductase,single protein format
CHEMBL145691,COc1ccc(CCC2CNc3nc(N)nc(N)c3C2)cc1OC,1100.0,nM,IC50,5.96,Dihydrofolate reductase,single protein format
CHEMBL53693,COc1cc(N(Cc2cnc3nc(N)nc(N)c3c2C)C(C)C)cc(OC)c1OC,6.7,nM,IC50,8.17,Dihydrofolate reductase,single protein format
CHEMBL102432,COc1ccc(OC)c(NCc2nc3c(N)nc(N)nc3[nH]2)c1,49000.0,nM,IC50,4.31,Dihydrofolate reductase,single protein format
CHEMBL105759,COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1OC,1800.0,nM,IC50,5.75,Dihydrofolate reductase,single protein format
CHEMBL105020,COc1cc(-c2nc3c(N)nc(N)nc3[nH]2)cc(OC)c1O,1000.0,nM,IC50,6.00,Dihydrofolate reductase,single protein format
CHEMBL145528,COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1,250.0,nM,IC50,6.60,Dihydrofolate reductase,single protein format
CHEMBL102518,COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)cc1OC,14200.0,nM,IC50,4.85,Dihydrofolate reductase,single protein format
CHEMBL318601,Nc1nc(N)c2[nH]c(-c3c(Cl)cccc3Cl)nc2n1,11000.0,nM,IC50,4.96,Dihydrofolate reductase,single protein format
CHEMBL66077,Nc1nc(N)c2[nH]c(-c3ccccc3)nc2n1,28000.0,nM,IC50,4.55,Dihydrofolate reductase,single protein format
CHEMBL431257,COc1cc(-c2nc3c(N)nc(N)nc3[nH]2)cc(OC)c1OC,2200.0,nM,IC50,5.66,Dihydrofolate reductase,single protein format
CHEMBL106070,COc1ccc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)c1,1700.0,nM,IC50,5.77,Dihydrofolate reductase,single protein format
CHEMBL101908,Nc1nc(N)c2nc(CSc3ccc4ccccc4c3)[nH]c2n1,45000.0,nM,IC50,4.35,Dihydrofolate reductase,single protein format
CHEMBL421594,COc1ccc(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1,2400.0,nM,IC50,5.62,Dihydrofolate reductase,single protein format
CHEMBL103203,Nc1nc(N)c2nc(-c3ccc(-c4ccccc4)cc3)[nH]c2n1,32900.0,nM,IC50,4.48,Dihydrofolate reductase,single protein format
CHEMBL102444,COc1cc(NCc2nc3[nH]c(N)nc(N)c-3n2)cc(OC)c1OC,34000.0,nM,IC50,4.47,Dihydrofolate reductase,single protein format
CHEMBL145068,COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1OC,200.0,nM,IC50,6.70,Dihydrofolate reductase,single protein format
CHEMBL342555,COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,1100.0,nM,IC50,5.96,Dihydrofolate reductase,single protein format
CHEMBL103474,COc1cc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1,840.0,nM,IC50,6.08,Dihydrofolate reductase,single protein format
CHEMBL101378,COc1cc(-c2nc3[nH]c(N)nc(N)c-3n2)c([N+](=O)[O-])cc1OC,16800.0,nM,IC50,4.78,Dihydrofolate reductase,single protein format
CHEMBL142741,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,9.0,nM,IC50,8.05,Dihydrofolate reductase,single protein format
CHEMBL105323,COc1cc(OC)cc(-c2nc3c(N)nc(N)nc3[nH]2)c1,3000.0,nM,IC50,5.52,Dihydrofolate reductase,single protein format
CHEMBL103108,Nc1nc(N)c2nc(C3c4ccccc4-c4ccccc43)[nH]c2n1,30500.0,nM,IC50,4.52,Dihydrofolate reductase,single protein format
CHEMBL141708,COc1ccc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc1OC,1400.0,nM,IC50,5.85,Dihydrofolate reductase,single protein format
CHEMBL317618,Nc1nc(N)c2[nH]c(-c3ccncc3)nc2n1,20000.0,nM,IC50,4.70,Dihydrofolate reductase,single protein format
CHEMBL294131,COc1ccc(NCc2c[nH]c3nc(N)nc(O)c23)c(OC)c1,7100.0,nM,IC50,5.15,Dihydrofolate reductase,single protein format
CHEMBL61110,Nc1nc(O)c2c(CNc3cccc(Cl)c3)c[nH]c2n1,3500.0,nM,IC50,5.46,Dihydrofolate reductase,single protein format
CHEMBL64729,COc1cc(NCc2c[nH]c3nc(N)nc(O)c23)cc(OC)c1OC,9300.0,nM,IC50,5.03,Dihydrofolate reductase,single protein format
CHEMBL302633,COc1ccc(OC)c(NCc2c[nH]c3nc(N)nc(O)c23)c1,2200.0,nM,IC50,5.66,Dihydrofolate reductase,single protein format
CHEMBL61708,Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1,8000.0,nM,IC50,5.10,Dihydrofolate reductase,single protein format
CHEMBL61927,COc1ccc(OC)c(N(C)Cc2c[nH]c3nc(N)nc(O)c23)c1,10300.0,nM,IC50,4.99,Dihydrofolate reductase,single protein format
CHEMBL293415,COc1cc(N(C)Cc2c[nH]c3nc(N)nc(O)c23)cc(OC)c1OC,37000.0,nM,IC50,4.43,Dihydrofolate reductase,single protein format
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,2300.0,nM,IC50,5.64,Dihydrofolate reductase,single protein format
CHEMBL61415,COc1cc(OC)cc(N(C)Cc2c[nH]c3nc(N)nc(O)c23)c1,4200.0,nM,IC50,5.38,Dihydrofolate reductase,single protein format
CHEMBL61108,Nc1nc(O)c2c(CNc3cc(Cl)cc(Cl)c3)c[nH]c2n1,4100.0,nM,IC50,5.39,Dihydrofolate reductase,single protein format
CHEMBL303102,Nc1nc(O)c2c(CNc3ccc(Cl)cc3Cl)c[nH]c2n1,2200.0,nM,IC50,5.66,Dihydrofolate reductase,single protein format
CHEMBL293258,Cc1cn(C2CC(O)C(OP(=O)(O)O)O2)c(=O)[nH]c1=O,2700.0,nM,IC50,5.57,Dihydrofolate reductase,single protein format
CHEMBL64785,COc1cc(NCc2c[nH]c3nc(N)nc(O)c23)cc(OC)c1,2600.0,nM,IC50,5.58,Dihydrofolate reductase,single protein format
CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1100.0,nM,IC50,5.96,Dihydrofolate reductase,single protein format
CHEMBL418502,Nc1nc(O)c2c(CNc3cc(Cl)ccc3Cl)c[nH]c2n1,660.0,nM,IC50,6.18,Dihydrofolate reductase,single protein format
CHEMBL400364,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,244000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL441668,COc1cc(CC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,21000.0,nM,IC50,4.68,Dihydrofolate reductase,single protein format
CHEMBL176332,COc1cc(CCCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,140.0,nM,IC50,6.85,Dihydrofolate reductase,single protein format
CHEMBL142176,Cc1[nH]c2nc(N)nc(O)c2c1Sc1ccc(Cl)cc1,3100.0,nM,IC50,5.51,Dihydrofolate reductase,single protein format
CHEMBL140323,COc1ccc(Sc2c(C)[nH]c3nc(N)nc(O)c23)cc1OC,20000.0,nM,IC50,4.70,Dihydrofolate reductase,single protein format
CHEMBL172353,COc1cc(CCC2CCc3nc(N)nc(N)c32)cc(OC)c1OC,1400.0,nM,IC50,5.85,Dihydrofolate reductase,single protein format
CHEMBL400485,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,11700.0,nM,IC50,4.93,Dihydrofolate reductase,single protein format
CHEMBL54618,Nc1nc(N)c2nc(CNc3cccc(Cl)c3)ccc2n1,130.0,nM,IC50,6.89,Dihydrofolate reductase,single protein format
CHEMBL54792,COc1cccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)c1,15.0,nM,IC50,7.82,Dihydrofolate reductase,single protein format
CHEMBL51706,Nc1nc(N)c2nc(CNc3c(Cl)cc(Cl)cc3Cl)ccc2n1,46.0,nM,IC50,7.34,Dihydrofolate reductase,single protein format
CHEMBL53872,C#CCN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(C(=O)C(F)(F)F)cc1,54.0,nM,IC50,7.27,Dihydrofolate reductase,single protein format
CHEMBL52836,COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1,100.0,nM,IC50,7.00,Dihydrofolate reductase,single protein format
CHEMBL52947,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3n2)c1,120.0,nM,IC50,6.92,Dihydrofolate reductase,single protein format
CHEMBL53420,Nc1nc(N)c2nc(CNc3cc(Cl)c(Cl)c(Cl)c3)ccc2n1,87.0,nM,IC50,7.06,Dihydrofolate reductase,single protein format
CHEMBL55012,CC(=O)c1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc1,15.0,nM,IC50,7.82,Dihydrofolate reductase,single protein format
CHEMBL54913,Nc1nc(N)c2nc(CNc3c(Cl)cccc3Cl)ccc2n1,28.0,nM,IC50,7.55,Dihydrofolate reductase,single protein format
CHEMBL300603,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)c(Cl)c1,27.0,nM,IC50,7.57,Dihydrofolate reductase,single protein format
CHEMBL55928,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1OC,90.0,nM,IC50,7.05,Dihydrofolate reductase,single protein format
CHEMBL417746,Nc1nc(N)c2nc(CNc3ccc4ccccc4c3)ccc2n1,160.0,nM,IC50,6.80,Dihydrofolate reductase,single protein format
CHEMBL299174,COc1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)c(OC)c1,14.0,nM,IC50,7.85,Dihydrofolate reductase,single protein format
CHEMBL292634,Nc1nc(N)c2nc(CNc3ccc(Cl)cc3Cl)ccc2n1,50.0,nM,IC50,7.30,Dihydrofolate reductase,single protein format
CHEMBL292212,Nc1nc(N)c2nc(CNc3cc(Cl)ccc3Cl)ccc2n1,91.0,nM,IC50,7.04,Dihydrofolate reductase,single protein format
CHEMBL54523,COc1ccccc1NCc1ccc2nc(N)nc(N)c2n1,120.0,nM,IC50,6.92,Dihydrofolate reductase,single protein format
CHEMBL54732,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)cc1Cl,50.0,nM,IC50,7.30,Dihydrofolate reductase,single protein format
CHEMBL55727,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc2ccccc2c1,16.0,nM,IC50,7.80,Dihydrofolate reductase,single protein format
CHEMBL53318,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1Cl,15.0,nM,IC50,7.82,Dihydrofolate reductase,single protein format
CHEMBL300886,Nc1nc(N)c2nc(CSc3ccccc3)ccc2n1,130.0,nM,IC50,6.89,Dihydrofolate reductase,single protein format
CHEMBL52953,C#CCN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(C(C)=O)cc1,20.0,nM,IC50,7.70,Dihydrofolate reductase,single protein format
CHEMBL55656,Nc1nc(N)c2nc(CSc3cccc4ccccc34)ccc2n1,49.0,nM,IC50,7.31,Dihydrofolate reductase,single protein format
CHEMBL445359,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cccc1Cl,30.0,nM,IC50,7.52,Dihydrofolate reductase,single protein format
CHEMBL301105,COc1ccc(OC)c(N(C)Cc2ccc3nc(N)nc(N)c3n2)c1,25.0,nM,IC50,7.60,Dihydrofolate reductase,single protein format
CHEMBL52688,COc1cc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,4.7,nM,IC50,8.33,Dihydrofolate reductase,single protein format
CHEMBL55063,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1,8.4,nM,IC50,8.08,Dihydrofolate reductase,single protein format
CHEMBL296382,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)c(OC)c1,140.0,nM,IC50,6.85,Dihydrofolate reductase,single protein format
CHEMBL299140,Nc1nc(N)c2nc(CNc3cccc4ccccc34)ccc2n1,26.0,nM,IC50,7.58,Dihydrofolate reductase,single protein format
CHEMBL54733,Nc1nc(N)c2nc(CNc3ccccc3)ccc2n1,85.0,nM,IC50,7.07,Dihydrofolate reductase,single protein format
CHEMBL53165,Nc1nc(N)c2nc(CNc3ccccc3Cl)ccc2n1,110.0,nM,IC50,6.96,Dihydrofolate reductase,single protein format
CHEMBL292143,Nc1nc(N)c2nc(CSc3ccc4ccccc4c3)ccc2n1,48.0,nM,IC50,7.32,Dihydrofolate reductase,single protein format
CHEMBL57624,COc1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc1OC,9.8,nM,IC50,8.01,Dihydrofolate reductase,single protein format
CHEMBL55191,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cc(Cl)ccc1Cl,25.0,nM,IC50,7.60,Dihydrofolate reductase,single protein format
CHEMBL292427,Nc1nc(N)c2nc(CNc3ccc(Cl)c(Cl)c3)ccc2n1,57.0,nM,IC50,7.24,Dihydrofolate reductase,single protein format
CHEMBL53974,COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1,26.0,nM,IC50,7.58,Dihydrofolate reductase,single protein format
CHEMBL52698,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cc(Cl)c(Cl)c(Cl)c1,38.0,nM,IC50,7.42,Dihydrofolate reductase,single protein format
CHEMBL55049,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(C(=O)C(F)(F)F)cc1,46.0,nM,IC50,7.34,Dihydrofolate reductase,single protein format
CHEMBL52930,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cc(Cl)cc1Cl,44.0,nM,IC50,7.36,Dihydrofolate reductase,single protein format
CHEMBL301795,CC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1,27.0,nM,IC50,7.57,Dihydrofolate reductase,single protein format
CHEMBL52777,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1,54.0,nM,IC50,7.27,Dihydrofolate reductase,single protein format
CHEMBL415962,COc1ccc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc1,16.0,nM,IC50,7.80,Dihydrofolate reductase,single protein format
CHEMBL54399,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc(Cl)c1,20.0,nM,IC50,7.70,Dihydrofolate reductase,single protein format
CHEMBL55179,COc1cc(NCc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,40.0,nM,IC50,7.40,Dihydrofolate reductase,single protein format
CHEMBL54538,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12,18.0,nM,IC50,7.75,Dihydrofolate reductase,single protein format
CHEMBL311432,Cc1c(CO)cnc2nc(N)nc(N)c12,3200.0,nM,IC50,5.50,Dihydrofolate reductase,single protein format
CHEMBL441298,COc1cc(CCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,930.0,nM,IC50,6.03,Dihydrofolate reductase,single protein format
CHEMBL310807,COc1ccc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)cc1OC,66.0,nM,IC50,7.18,Dihydrofolate reductase,single protein format
CHEMBL162312,COc1ccc(OC)c(C#Cc2cccc3nc(N)nc(N)c23)c1,18000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL434097,COc1ccc(OC)c(N(C)Cc2cccc3nc(N)nc(N)c23)c1,40000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL79182,Cc1c(COC(=O)c2ccccc2)cnc2nc(N)nc(N)c12,56.0,nM,IC50,7.25,Dihydrofolate reductase,single protein format
CHEMBL78578,CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccccc1,11.0,nM,IC50,7.96,Dihydrofolate reductase,single protein format
CHEMBL309371,Nc1nc(N)c2cc(CO)ccc2n1,44900.0,nM,IC50,4.35,Dihydrofolate reductase,single protein format
CHEMBL349149,COc1ccc(OC)c(CCc2cccc3nc(N)nc(N)c23)c1,5900.0,nM,IC50,5.23,Dihydrofolate reductase,single protein format
CHEMBL79216,COc1ccc(OC)c(C(=O)OCc2ccc3nc(N)nc(N)c3c2)c1,220.0,nM,IC50,6.66,Dihydrofolate reductase,single protein format
CHEMBL309784,Nc1nc(N)c2nc(COC(=O)c3ccccc3)cnc2n1,5800.0,nM,IC50,5.24,Dihydrofolate reductase,single protein format
CHEMBL341703,Nc1nc(N)c2c(CCc3ccccc3)cccc2n1,370.0,nM,IC50,6.43,Dihydrofolate reductase,single protein format
CHEMBL80123,Nc1nc(N)c2cc(/C=C/C(=O)Oc3ccccc3)ccc2n1,189.0,nM,IC50,6.72,Dihydrofolate reductase,single protein format
CHEMBL80935,Nc1nc(N)c2cc(COC(=O)c3ccccc3)cnc2n1,1900.0,nM,IC50,5.72,Dihydrofolate reductase,single protein format
CHEMBL350730,COc1ccc(OC)c(NCc2cccc3nc(N)nc(N)c23)c1,5000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL164845,Nc1nc(N)c2c(/C=C/c3ccccc3)cccc2n1,1200.0,nM,IC50,5.92,Dihydrofolate reductase,single protein format
CHEMBL77409,Nc1nc(N)c2cc(COC(=O)c3ccc(C(=O)O)cc3)ccc2n1,1000.0,nM,IC50,6.00,Dihydrofolate reductase,single protein format
CHEMBL162270,COc1cc(N(C)Cc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,20000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL78022,COc1cc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)cc(OC)c1OC,50.0,nM,IC50,7.30,Dihydrofolate reductase,single protein format
CHEMBL420393,COc1cc(OC)cc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)c1,150.0,nM,IC50,6.82,Dihydrofolate reductase,single protein format
CHEMBL355151,Nc1nc(N)c2c(C#Cc3ccccc3)cccc2n1,30000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL80746,Nc1nc(N)c2cc(CNc3ccccc3)ccc2n1,100.0,nM,IC50,7.00,Dihydrofolate reductase,single protein format
CHEMBL421319,Nc1nc(N)c2cc(COC(=O)c3ccccc3)ccc2n1,99.0,nM,IC50,7.00,Dihydrofolate reductase,single protein format
CHEMBL165955,COc1cc(NCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,20000.0,nM,IC50,,Dihydrofolate reductase,single protein format
CHEMBL78631,Nc1nc(N)c2cc(COC(=O)Cc3ccccc3)ccc2n1,1900.0,nM,IC50,5.72,Dihydrofolate reductase,single protein format
CHEMBL306731,Nc1nc(N)c2cc(C(=O)OCc3ccccc3)ccc2n1,360.0,nM,IC50,6.44,Dihydrofolate reductase,single protein format
CHEMBL309792,COc1ccc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,140.0,nM,IC50,6.85,Dihydrofolate reductase,single protein format
CHEMBL35437,COc1ccc(C#CCOc2ccccc2C(=O)O)cc1Cc1cnc(N)nc1N,500.0,nM,IC50,6.30,Dihydrofolate reductase,single protein format
CHEMBL284839,COc1ccc(CCCOc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N,210.0,nM,IC50,6.68,Dihydrofolate reductase,single protein format
CHEMBL38158,COc1ccc(CCc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N,1500.0,nM,IC50,5.82,Dihydrofolate reductase,single protein format
CHEMBL35080,COc1ccc(C#CCOc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N,1600.0,nM,IC50,5.80,Dihydrofolate reductase,single protein format
CHEMBL34293,COc1ccc(C#Cc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N,340.0,nM,IC50,6.47,Dihydrofolate reductase,single protein format
CHEMBL290806,COc1ccc(OCc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N,2000.0,nM,IC50,5.70,Dihydrofolate reductase,single protein format
CHEMBL288350,COc1ccc(CCCCCCC(=O)O)cc1Cc1cnc(N)nc1N,30.0,nM,IC50,7.52,Dihydrofolate reductase,single protein format
CHEMBL288647,COc1ccc(OCc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N,600.0,nM,IC50,6.22,Dihydrofolate reductase,single protein format
CHEMBL35020,COc1ccc(C#Cc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N,5.5,nM,IC50,8.26,Dihydrofolate reductase,single protein format
CHEMBL34641,COc1ccc(/C=C/COc2ccccc2C(=O)O)cc1Cc1cnc(N)nc1N,2500.0,nM,IC50,5.60,Dihydrofolate reductase,single protein format
CHEMBL289908,COc1ccc(CCCOc2ccccc2C(=O)O)cc1Cc1cnc(N)nc1N,710.0,nM,IC50,6.15,Dihydrofolate reductase,single protein format
CHEMBL34378,COc1ccc(C#Cc2ccccc2C(=O)O)cc1Cc1cnc(N)nc1N,1900.0,nM,IC50,5.72,Dihydrofolate reductase,single protein format
CHEMBL309966,Cc1c(CN(C)c2ccccc2Cl)cnc2nc(N)nc(N)c12,18.0,nM,IC50,7.75,Dihydrofolate reductase,single protein format
CHEMBL120821,C#CCN(CC1CCc2nc(N)nc(N)c2C1)c1cc(OC)c(OC)c(OC)c1,12.0,nM,IC50,7.92,Dihydrofolate reductase,single protein format
CHEMBL121947,Nc1nc(N)c2c(n1)CCC(CNc1ccc(Cl)cc1)C2,78.0,nM,IC50,7.11,Dihydrofolate reductase,single protein format
CHEMBL121264,Nc1nc(N)c2c(n1)CCC(CNc1cccc3ccccc13)C2,36.0,nM,IC50,7.44,Dihydrofolate reductase,single protein format
CHEMBL82924,Cc1c(CN(C)c2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,38.1,nM,IC50,7.42,Dihydrofolate reductase,single protein format
CHEMBL420224,Cc1c(CNc2cc(Cl)c(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,12.0,nM,IC50,7.92,Dihydrofolate reductase,single protein format
CHEMBL84457,COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,23.0,nM,IC50,7.64,Dihydrofolate reductase,single protein format
CHEMBL312348,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1,12.0,nM,IC50,7.92,Dihydrofolate reductase,single protein format
CHEMBL7263,COc1ccc(OC)c(NCC2CCc3nc(N)nc(N)c3C2)c1,181.0,nM,IC50,6.74,Dihydrofolate reductase,single protein format
CHEMBL264548,CCOc1ccc(OCC)c(N(C)CC2CCc3nc(N)nc(N)c3C2)c1,17.0,nM,IC50,7.77,Dihydrofolate reductase,single protein format
