molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL341199,COc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CCC5[C@H](C)CC[C@@H]2[C@]53OO4)cc1,12000.0,nM,IC50,4.92,Leishmania donovani,organism-based format
CHEMBL421917,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(CC)CCC4[C@H](C)CC[C@@H]1[C@]42OO3,35500.0,nM,IC50,4.45,Leishmania donovani,organism-based format
CHEMBL134674,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(C(F)(F)F)cc3)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,1800.0,nM,IC50,5.75,Leishmania donovani,organism-based format
CHEMBL134103,C[C@@H]1CC[C@H]2[C@@H](CCCC(F)(F)F)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,79300.0,nM,IC50,4.10,Leishmania donovani,organism-based format
CHEMBL1213590,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,14400.0,nM,IC50,4.84,Leishmania donovani,organism-based format
CHEMBL423164,COc1ccc(CCC[C@H]2CO[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,17400.0,nM,IC50,4.76,Leishmania donovani,organism-based format
CHEMBL339857,C[C@@H]1CC[C@H]2CC(=O)N(CCc3ccccc3)[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,32300.0,nM,IC50,4.49,Leishmania donovani,organism-based format
CHEMBL337614,C[C@@H]1CC[C@H]2[C@@H](Cc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,15300.0,nM,IC50,4.82,Leishmania donovani,organism-based format
CHEMBL335105,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(Cl)c3)C(O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,16600.0,nM,IC50,4.78,Leishmania donovani,organism-based format
CHEMBL136006,C[C@@H]1CC[C@H]2CC(=O)N(Cc3ccc(Cl)cc3)[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,25500.0,nM,IC50,4.59,Leishmania donovani,organism-based format
CHEMBL135403,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(CCCCc4ccccc4)CCC4[C@H](C)CC[C@@H]1[C@]42OO3,4500.0,nM,IC50,5.35,Leishmania donovani,organism-based format
CHEMBL539296,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(N(C)C)cc3)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4.Cl,36000.0,nM,IC50,4.44,Leishmania donovani,organism-based format
CHEMBL133162,CCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CCO[C@H](O1)[C@]43OO2,70800.0,nM,IC50,4.15,Leishmania donovani,organism-based format
CHEMBL99340,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(CCc5ccccc5)CC[C@@H]1[C@@]23OO4,12600.0,nM,IC50,4.90,Leishmania donovani,organism-based format
CHEMBL336090,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,45300.0,nM,IC50,4.34,Leishmania donovani,organism-based format
CHEMBL335190,C=CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CC[C@@H]1[C@]42OO3,17800.0,nM,IC50,4.75,Leishmania donovani,organism-based format
CHEMBL337636,CC(=O)O[C@@H]1O[C@@]2(C)CC[C@H]3[C@H](C)CCC[C@@]13OO2,148000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL335410,C[C@@H]1CC[C@H]2C(C)(C)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,101200.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL135805,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,49700.0,nM,IC50,4.30,Leishmania donovani,organism-based format
CHEMBL3138271,CC(O)(C1CCCNC1)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4800.0,nM,IC50,5.32,Leishmania donovani,organism-based format
CHEMBL132814,CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CCC4[C@H](C)CC[C@@H]1[C@]42OO3,16800.0,nM,IC50,4.78,Leishmania donovani,organism-based format
CHEMBL337225,C[C@@H]1CC[C@H]2[C@@H](CCCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,7500.0,nM,IC50,5.12,Leishmania donovani,organism-based format
CHEMBL336114,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)C(O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,33000.0,nM,IC50,4.48,Leishmania donovani,organism-based format
CHEMBL130225,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4900.0,nM,IC50,5.31,Leishmania donovani,organism-based format
CHEMBL337399,C[C@@H]1CC[C@H]2[C@@H](CCC#N)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,38900.0,nM,IC50,4.41,Leishmania donovani,organism-based format
CHEMBL542734,C[C@@H]1CC[C@H]2[C@H](CCCc3ccc(N(C)C)cc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4.Cl,88300.0,nM,IC50,4.05,Leishmania donovani,organism-based format
CHEMBL334423,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4,242300.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL136952,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)C(O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4700.0,nM,IC50,5.33,Leishmania donovani,organism-based format
CHEMBL336506,C[C@@H]1CC[C@H]2CC(=O)N(CC(=O)OC(C)(C)C)[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,27500.0,nM,IC50,4.56,Leishmania donovani,organism-based format
CHEMBL341454,CC1(C)OO[C@]23CCCC[C@H]2C(C)(C)C(=O)O[C@@H]3O1,203500.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL335299,CSc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CCC5[C@H](C)CC[C@@H]2[C@]53OO4)cc1,1400.0,nM,IC50,5.85,Leishmania donovani,organism-based format
CHEMBL3137953,CCC(=O)N1CCCCC1C(C)(O)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,23100.0,nM,IC50,4.64,Leishmania donovani,organism-based format
CHEMBL2367467,C[C@@H]1CC[C@H]2[C@@H](C)CO[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,46600.0,nM,IC50,4.33,Leishmania donovani,organism-based format
CHEMBL135406,C[C@@H]1CC[C@H]2[C@@H](CCCc3cccc(Cl)c3)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,3700.0,nM,IC50,5.43,Leishmania donovani,organism-based format
CHEMBL132436,C[C@@H]1CC[C@H]2[C@@H](CCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,40300.0,nM,IC50,4.39,Leishmania donovani,organism-based format
CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,124000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL336733,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,11600.0,nM,IC50,4.94,Leishmania donovani,organism-based format
CHEMBL132641,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(C(F)(F)F)cc3)C(O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,2900.0,nM,IC50,5.54,Leishmania donovani,organism-based format
CHEMBL133958,C[C@@H]1CC[C@H]2CCO[C@@H]3O[C@@]4(CCc5ccccc5)CC[C@@H]1[C@@]23OO4,37700.0,nM,IC50,4.42,Leishmania donovani,organism-based format
CHEMBL3137952,CCC(=O)N1CCCC(C(C)(O)[C@H]2CC[C@H]3[C@@H]4CCC5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)C1,37900.0,nM,IC50,4.42,Leishmania donovani,organism-based format
CHEMBL135951,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,11900.0,nM,IC50,4.92,Leishmania donovani,organism-based format
CHEMBL136943,CCCC[C@H]1C(O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,382900.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL1213589,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(O)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,44700.0,nM,IC50,4.35,Leishmania donovani,organism-based format
CHEMBL252518,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,70300.0,nM,IC50,4.15,Leishmania donovani,organism-based format
CHEMBL337455,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)CO[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,11000.0,nM,IC50,4.96,Leishmania donovani,organism-based format
CHEMBL134789,CCCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CCO[C@H](O1)[C@]43OO2,151800.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL554867,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(N(C)C)cc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4.Cl,1900.0,nM,IC50,5.72,Leishmania donovani,organism-based format
CHEMBL335987,CC(C)CN1C(=O)C[C@@H]2CC[C@@H](C)[C@@H]3CC[C@@]4(C)OO[C@@]23[C@H]1O4,185500.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL3138302,CC(O)(c1ccncc1Cl)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,69000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL335083,CCOC(=O)CC[C@@]12CCC3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@@]34OO2,31000.0,nM,IC50,4.51,Leishmania donovani,organism-based format
CHEMBL135194,C[C@@H]1CC[C@H]2CC(O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,44400.0,nM,IC50,4.35,Leishmania donovani,organism-based format
CHEMBL298369,Cc1cc(NC(=N)N)ccc1-c1ccc(-c2ccc(NC(=N)N)cc2C)o1,3300.0,nM,IC50,5.48,Leishmania donovani,organism-based format
CHEMBL304666,CSc1cc(-c2ccc(-c3ccc(/N=C(\N)c4ccccn4)c(SC)c3)o2)ccc1/N=C(\N)c1ccccn1,350.0,nM,IC50,6.46,Leishmania donovani,organism-based format
CHEMBL63819,COc1cc(-c2ccc(-c3ccc(N=C(N)N)c(OC)c3)o2)ccc1N=C(N)N,14500.0,nM,IC50,4.84,Leishmania donovani,organism-based format
CHEMBL50440,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)o2)cc1,10900.0,nM,IC50,4.96,Leishmania donovani,organism-based format
CHEMBL49627,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3C(F)(F)F)o2)c(C(F)(F)F)c1,14800.0,nM,IC50,4.83,Leishmania donovani,organism-based format
CHEMBL65001,CSc1cc(-c2ccc(-c3ccc(N=C(N)N)c(SC)c3)o2)ccc1N=C(N)N,22600.0,nM,IC50,4.65,Leishmania donovani,organism-based format
CHEMBL65147,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccn4)c(Cl)c3)o2)cc1Cl)c1ccccn1,510.0,nM,IC50,6.29,Leishmania donovani,organism-based format
CHEMBL291613,Cc1c(N=C(N)N)ccc(-c2ccc(-c3ccc(N=C(N)N)c(C)c3C)o2)c1C,4200.0,nM,IC50,5.38,Leishmania donovani,organism-based format
CHEMBL62575,COc1cc(-c2ccc(-c3ccc(/N=C(\N)c4ccccn4)c(OC)c3)o2)ccc1/N=C(\N)c1ccccn1,290.0,nM,IC50,6.54,Leishmania donovani,organism-based format
CHEMBL24057,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,2700.0,nM,IC50,5.57,Leishmania donovani,organism-based format
CHEMBL292081,CCOc1cc(-c2ccc(-c3ccc(N=C(N)N)c(OCC)c3)o2)ccc1N=C(N)N,11200.0,nM,IC50,4.95,Leishmania donovani,organism-based format
CHEMBL48621,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccc4)cc3)o2)cc1)c1ccccc1,100000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL62528,CC(C)Oc1cc(NC(=N)N)ccc1-c1ccc(-c2ccc(NC(=N)N)cc2OC(C)C)o1,9650.0,nM,IC50,5.01,Leishmania donovani,organism-based format
CHEMBL63034,Cc1c(/N=C(\N)c2ccccn2)ccc(-c2ccc(-c3ccc(/N=C(\N)c4ccccn4)c(C)c3C)o2)c1C,1140.0,nM,IC50,5.94,Leishmania donovani,organism-based format
CHEMBL46010,COc1cc(NC(=N)N)ccc1-c1ccc(-c2ccc(NC(=N)N)cc2OC)o1,18700.0,nM,IC50,4.73,Leishmania donovani,organism-based format
CHEMBL55359,O=P(O)(O)C(O)(CSc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL55358,CC(N)CC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL55140,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,,,IC50,,Leishmania donovani,organism-based format
CHEMBL417932,Nc1ccc(CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL55214,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL434024,O=P(O)(O)C(O)(Cc1ccccn1)P(=O)(O)O,,,IC50,,Leishmania donovani,organism-based format
CHEMBL52761,CCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL56556,O=P(O)(O)C(O)(Cc1ccccc1)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL301471,CCOP(=O)(OCC)C(Nc1ncccc1C)P(=O)(OCC)OCC,82100.0,nM,IC50,4.09,Leishmania donovani,organism-based format
CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,2300.0,nM,IC50,5.64,Leishmania donovani,organism-based format
CHEMBL55886,O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL55812,CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL293522,O=P(O)(O)C(O)(CCc1cccnc1)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL299491,CCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL299988,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL301247,O=P(O)(O)C(O)(Cc1c[nH]cn1)P(=O)(O)O,,,IC50,,Leishmania donovani,organism-based format
CHEMBL834,NCCC(O)(P(=O)(O)O)P(=O)(O)O,,,IC50,,Leishmania donovani,organism-based format
CHEMBL298771,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,129000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL870,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,82500.0,nM,IC50,4.08,Leishmania donovani,organism-based format
CHEMBL177872,CCn1ncc2c1n/c(=N\c1ccccc1)n1ccc3ccccc3c21,54000.0,nM,IC50,4.27,Leishmania donovani,organism-based format
CHEMBL3143659,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,69000.0,nM,IC50,4.16,Leishmania donovani,organism-based format
CHEMBL172782,COC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,56000.0,nM,IC50,4.25,Leishmania donovani,organism-based format
CHEMBL353318,COC(=O)N[C@H](C(=O)OC)[C@H](O)[C@@H](C)c1c(C)nc2n(C)c3ncn(Cc4ccccc4)c3c(=O)n12,21000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL175127,CCOC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,47000.0,nM,IC50,4.33,Leishmania donovani,organism-based format
CHEMBL81762,NS(=O)(=O)c1cc([N+](=O)[O-])c(N2CCCC2)c([N+](=O)[O-])c1,97100.0,nM,IC50,4.01,Leishmania donovani,organism-based format
CHEMBL310500,CCCN(CCC)c1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],76400.0,nM,IC50,4.12,Leishmania donovani,organism-based format
CHEMBL79168,CCN(CC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],69300.0,nM,IC50,4.16,Leishmania donovani,organism-based format
CHEMBL78502,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],17800.0,nM,IC50,4.75,Leishmania donovani,organism-based format
CHEMBL78983,CCCN(CCC)c1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],89800.0,nM,IC50,4.05,Leishmania donovani,organism-based format
CHEMBL78530,CCCCCCN(CCCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],12200.0,nM,IC50,4.91,Leishmania donovani,organism-based format
CHEMBL80640,CCCN(CCC)c1c([N+](=O)[O-])cc(C(=N)NO)cc1[N+](=O)[O-],100000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL75751,NS(=O)(=O)c1cc([N+](=O)[O-])c(N2CCOCC2)c([N+](=O)[O-])c1,100000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL80689,CCCCCN(CCCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],8020.0,nM,IC50,5.10,Leishmania donovani,organism-based format
CHEMBL310237,CCCNc1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],67000.0,nM,IC50,4.17,Leishmania donovani,organism-based format
CHEMBL78664,CCCN(CCC)c1c([N+](=O)[O-])cc(C#N)cc1[N+](=O)[O-],100000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL11835,Cc1ccc2nc(NS(=O)(=O)c3ccc(N)cc3)oc2c1,15500.0,nM,IC50,4.81,Leishmania donovani,organism-based format
CHEMBL11898,CCOC(=O)c1cnc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c1O,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL269225,Cc1ccc(S(=O)(=O)Nc2nc3nc(-c4ccccc4)cc(O)n3n2)cc1,2000.0,nM,IC50,5.70,Leishmania donovani,organism-based format
CHEMBL275508,Cc1cc(C)n2nc(NS(=O)(=O)c3ccc(Cl)cc3)nc2n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL11751,N#Cc1cnc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c1N,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL273513,CSc1nc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c(N)c1C#N,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL12093,CCOC(=O)c1cnc2nc(NS(=O)(=O)c3ccc(Cl)cc3)nn2c1N,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL11656,O=S(=O)(Nc1nc2nc3c(c(O)n2n1)CCC3)c1ccc(Cl)cc1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL11461,Cc1cc(O)n2nc(NS(=O)(=O)c3ccc(Cl)cc3)nc2n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL11875,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3o2)cc1,6400.0,nM,IC50,5.19,Leishmania donovani,organism-based format
CHEMBL11624,Nc1n[nH]c(NS(=O)(=O)c2ccccc2)n1,2000.0,nM,IC50,5.70,Leishmania donovani,organism-based format
CHEMBL11886,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3[nH]2)cc1,10500.0,nM,IC50,4.98,Leishmania donovani,organism-based format
CHEMBL11757,O=S(=O)(Nc1nc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)c1ccc(Cl)cc1,2000.0,nM,IC50,5.70,Leishmania donovani,organism-based format
CHEMBL11836,Cc1ccc(S(=O)(=O)Nc2nc3nc(C)cc(C)n3n2)cc1,1500.0,nM,IC50,5.82,Leishmania donovani,organism-based format
CHEMBL185925,OCCNc1[nH]ccc2c3ccccc3nc1-2,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL184138,CCN(CC)CCCC(C)Nc1[nH]ccc2c3ccccc3nc1-2,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL362302,c1ccc2c3cc[nH]c(N4CCCCC4)c-3nc2c1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL187018,CN(C)CCCNc1[nH]ccc2c3ccccc3nc1-2,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL186474,OC1CCCN(c2[nH]ccc3c4ccccc4nc2-3)C1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL362368,c1ccc2c3cc[nH]c(N4CCOCC4)c-3nc2c1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL451248,CN1CCN(c2[nH]ccc3c4ccccc4nc2-3)CC1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL184926,CCN(CC)N1CCN(c2[nH]ccc3c4ccccc4nc2-3)CC1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL362882,c1ccc2c3cc[nH]c(N4CCN(N5CCCC5)CC4)c-3nc2c1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL363481,c1ccc2c3cc[nH]c(N4CCN(N5CCCCC5)CC4)c-3nc2c1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL444017,c1ccc2c3cc[nH]c(N4CCN(N5CCCCCC5)CC4)c-3nc2c1,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL364108,CCN(CC)CCCNc1[nH]ccc2c3ccccc3nc1-2,90.0,ug.mL-1,IC50,,Leishmania donovani,organism-based format
CHEMBL364747,CNc1nc(NC)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,3140.0,nM,IC50,5.50,Leishmania donovani,organism-based format
CHEMBL166,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,7800.0,nM,IC50,5.11,Leishmania donovani,organism-based format
CHEMBL189263,NNc1nc(N)nc(N)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL193320,Nc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,12500.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL364229,CN(C)c1nc(N/N=C/c2ccc([N+](=O)[O-])o2)nc(N(C)C)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL362928,CNc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,750.0,nM,IC50,6.12,Leishmania donovani,organism-based format
CHEMBL365846,CN(C)c1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL189260,Nc1nc(N)nc(N/N=C/c2ccco2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL372890,N#Cc1ccc(/C=N/Nc2nc(N)nc(N)n2)o1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL191788,Nc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])s2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL192405,Nc1nc(N)nc(N/N=C/c2cccs2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL371369,Nc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL193294,Nc1nc(N)nc(N/N=C/c2cccc([N+](=O)[O-])c2)n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL192482,Nc1nc(N)nc(N/N=C/c2ccccc2[N+](=O)[O-])n1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL190734,N/N=C/c1ccc([N+](=O)[O-])o1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL15721,O=[N+]([O-])c1ccc(/C=N/O)o1,,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL196418,CC(C)=CCC1(C)SC(O)=C(C)C1=O,56000.0,nM,IC50,4.25,Leishmania donovani,organism-based format
CHEMBL370373,CCCCCCCCCCC1(C)NC(=O)C(C(C)=O)=C1O,3000.0,nM,IC50,5.52,Leishmania donovani,organism-based format
CHEMBL194317,CCCCCCCCCCCCCCCCC1(C)SC(O)=C(CCC)C1=O,500.0,nM,IC50,6.30,Leishmania donovani,organism-based format
CHEMBL427000,CCCCCCCCCCCCCCCCC1(C)SC(O)=C(Cc2ccccc2)C1=O,2000.0,nM,IC50,5.70,Leishmania donovani,organism-based format
CHEMBL371411,CCCC1=C(O)C(C)(CCCCCCO[Si](C)(C)C(C)(C)C)SC1=O,1000.0,nM,IC50,6.00,Leishmania donovani,organism-based format
CHEMBL196053,CCCC1=C(O)C(C)(CCCCCCO)SC1=O,88000.0,nM,IC50,4.06,Leishmania donovani,organism-based format
CHEMBL197886,C=CCC1(CCC)C(=O)SC(C)(CCCCCCCCCC)C1=O,82000.0,nM,IC50,4.09,Leishmania donovani,organism-based format
CHEMBL197622,CCCC1(C/C=C(/C)CCC=C(C)C)C(=O)SC(C)C1=O,12000.0,nM,IC50,4.92,Leishmania donovani,organism-based format
CHEMBL194456,CCCCCCCCCCC1(C)SC(=O)C(C/C=C(/C)CCC=C(C)C)(CCC)C1=O,66000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL366184,C=CCOC1=C(CCC)C(=O)SC1(C)CCCCCCCCCC,66000.0,nM,IC50,4.18,Leishmania donovani,organism-based format
CHEMBL194262,CCCCCCCCCCC1(C)SC(=O)C(CCC)=C1OCc1ccccc1,74000.0,nM,IC50,,Leishmania donovani,organism-based format
CHEMBL197258,CCCC1=C(OC)C(C)SC1=O,100000.0,nM,IC50,4.00,Leishmania donovani,organism-based format
