molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL4580033,O=c1[nH]ccn2cc([N+](=O)[O-])nc12,25000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4453399,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccccc1,5000.0,nM,IC50,5.30,Giardia intestinalis,organism-based format
CHEMBL4580019,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(OC(F)(F)F)cc1,3500.0,nM,IC50,5.46,Giardia intestinalis,organism-based format
CHEMBL4457433,Cc1ccc(Cn2ccn3cc([N+](=O)[O-])nc3c2=O)cc1,3400.0,nM,IC50,5.47,Giardia intestinalis,organism-based format
CHEMBL4548055,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(F)cc1,6400.0,nM,IC50,5.19,Giardia intestinalis,organism-based format
CHEMBL4473101,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1cccc(OC(F)(F)F)c1,1700.0,nM,IC50,5.77,Giardia intestinalis,organism-based format
CHEMBL4437138,Cc1cccc(Cn2ccn3cc([N+](=O)[O-])nc3c2=O)c1,9000.0,nM,IC50,5.05,Giardia intestinalis,organism-based format
CHEMBL4456553,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1cccc(C(F)(F)F)c1,7100.0,nM,IC50,5.15,Giardia intestinalis,organism-based format
CHEMBL4579466,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccccc1OC(F)(F)F,8200.0,nM,IC50,5.09,Giardia intestinalis,organism-based format
CHEMBL4554701,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(F)cc1F,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4466549,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccccn1,14000.0,nM,IC50,4.85,Giardia intestinalis,organism-based format
CHEMBL4522285,CC(c1ccc(F)cc1)n1ccn2cc([N+](=O)[O-])nc2c1=O,2100.0,nM,IC50,5.68,Giardia intestinalis,organism-based format
CHEMBL4472888,O=c1c2nc([N+](=O)[O-])cn2ccn1CCc1ccc(OC(F)(F)F)cc1,1600.0,nM,IC50,5.80,Giardia intestinalis,organism-based format
CHEMBL4444662,Cc1ccc(CCn2ccn3cc([N+](=O)[O-])nc3c2=O)cc1,3200.0,nM,IC50,5.50,Giardia intestinalis,organism-based format
CHEMBL4476005,CC(=O)OCCn1ccn2cc([N+](=O)[O-])nc2c1=O,65000.0,nM,IC50,4.19,Giardia intestinalis,organism-based format
CHEMBL4592098,O=c1c2nc([N+](=O)[O-])cn2ccn1CCO,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4434866,O=c1c2nc([N+](=O)[O-])cn2ccn1CCN1CCOCC1,50000.0,nM,IC50,4.30,Giardia intestinalis,organism-based format
CHEMBL4467473,O=C(Cn1ccn2cc([N+](=O)[O-])nc2c1=O)N1CCOCC1,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4452550,NC(=O)Cn1ccn2cc([N+](=O)[O-])nc2c1=O,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4549044,O=c1c2nc([N+](=O)[O-])cn2ccn1C1CCCCC1,5200.0,nM,IC50,5.28,Giardia intestinalis,organism-based format
CHEMBL4456841,O=[N+]([O-])c1cn2ccnc(OCc3ccccc3OC(F)(F)F)c2n1,12000.0,nM,IC50,4.92,Giardia intestinalis,organism-based format
CHEMBL4565179,O=[N+]([O-])c1cn2ccnc(OCCc3ccc(OC(F)(F)F)cc3)c2n1,5200.0,nM,IC50,5.28,Giardia intestinalis,organism-based format
CHEMBL4539535,O=c1[nH]c(-c2ccccc2)cn2cc([N+](=O)[O-])nc12,10000.0,nM,IC50,5.00,Giardia intestinalis,organism-based format
CHEMBL4453153,CC(=O)OCCn1c(-c2ccccc2)cn2cc([N+](=O)[O-])nc2c1=O,11000.0,nM,IC50,4.96,Giardia intestinalis,organism-based format
CHEMBL4468508,CC(=O)OCCOc1nc(-c2ccccc2)cn2cc([N+](=O)[O-])nc12,1900.0,nM,IC50,5.72,Giardia intestinalis,organism-based format
CHEMBL4557266,O=c1c2nc([N+](=O)[O-])cn2cc(-c2ccccc2)n1CCO,38000.0,nM,IC50,4.42,Giardia intestinalis,organism-based format
CHEMBL4562001,O=[N+]([O-])c1cn2cc(-c3ccccc3)nc(OCCO)c2n1,5200.0,nM,IC50,5.28,Giardia intestinalis,organism-based format
CHEMBL4514632,Cc1cn2cc([N+](=O)[O-])nc2c(=O)[nH]1,50000.0,nM,IC50,4.30,Giardia intestinalis,organism-based format
CHEMBL4434831,CC(=O)OCCn1c(C)cn2cc([N+](=O)[O-])nc2c1=O,50000.0,nM,IC50,4.30,Giardia intestinalis,organism-based format
CHEMBL4456171,CC(=O)OCCOc1nc(C)cn2cc([N+](=O)[O-])nc12,21000.0,nM,IC50,4.68,Giardia intestinalis,organism-based format
CHEMBL4575552,Cc1cn2cc([N+](=O)[O-])nc2c(=O)n1CCO,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4466152,Cc1cn2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccc(OC(F)(F)F)cc1,5800.0,nM,IC50,5.24,Giardia intestinalis,organism-based format
CHEMBL4459697,Cc1cn2cc([N+](=O)[O-])nc2c(OCc2ccc(OC(F)(F)F)cc2)n1,7400.0,nM,IC50,5.13,Giardia intestinalis,organism-based format
CHEMBL4579641,Cc1ccc(Cn2c(C)cn3cc([N+](=O)[O-])nc3c2=O)cc1,4400.0,nM,IC50,5.36,Giardia intestinalis,organism-based format
CHEMBL4453184,Cc1ccc(COc2nc(C)cn3cc([N+](=O)[O-])nc23)cc1,5700.0,nM,IC50,5.24,Giardia intestinalis,organism-based format
CHEMBL4563622,Cc1cn2cc([N+](=O)[O-])nc2c(=O)n1Cc1cccc(OC(F)(F)F)c1,2800.0,nM,IC50,5.55,Giardia intestinalis,organism-based format
CHEMBL4530876,Cc1cn2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccccc1OC(F)(F)F,3300.0,nM,IC50,5.48,Giardia intestinalis,organism-based format
CHEMBL4587216,Cc1cn2cc([N+](=O)[O-])nc2c(OCc2ccccc2OC(F)(F)F)n1,5700.0,nM,IC50,5.24,Giardia intestinalis,organism-based format
CHEMBL4474388,Cc1[nH]c(=O)c2nc([N+](=O)[O-])cn2c1C,50000.0,nM,IC50,4.30,Giardia intestinalis,organism-based format
CHEMBL4580469,Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccc(OC(F)(F)F)cc1,4200.0,nM,IC50,5.38,Giardia intestinalis,organism-based format
CHEMBL4447641,Cc1nc(OCc2ccc(OC(F)(F)F)cc2)c2nc([N+](=O)[O-])cn2c1C,8600.0,nM,IC50,5.07,Giardia intestinalis,organism-based format
CHEMBL4435234,Cc1ccc(Cn2c(C)c(C)n3cc([N+](=O)[O-])nc3c2=O)cc1,5200.0,nM,IC50,5.28,Giardia intestinalis,organism-based format
CHEMBL4455542,Cc1ccc(COc2nc(C)c(C)n3cc([N+](=O)[O-])nc23)cc1,5800.0,nM,IC50,5.24,Giardia intestinalis,organism-based format
CHEMBL4469243,Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1cccc(OC(F)(F)F)c1,1700.0,nM,IC50,5.77,Giardia intestinalis,organism-based format
CHEMBL4516883,Cc1nc(OCc2cccc(OC(F)(F)F)c2)c2nc([N+](=O)[O-])cn2c1C,3900.0,nM,IC50,5.41,Giardia intestinalis,organism-based format
CHEMBL4453745,Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccccc1OC(F)(F)F,5300.0,nM,IC50,5.28,Giardia intestinalis,organism-based format
CHEMBL4527225,Cc1nc(OCc2ccccc2OC(F)(F)F)c2nc([N+](=O)[O-])cn2c1C,50000.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4467771,NC(=O)c1nc([N+](=O)[O-])cn1Cc1ccccc1,4100.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL3912869,NC(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,4100.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4472863,Cc1ccc(Cn2cc([N+](=O)[O-])nc2C(N)=O)cc1,4100.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL3949634,NC(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(F)cc1,4100.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL3940870,NC(=O)c1nc([N+](=O)[O-])cn1Cc1cccc(OC(F)(F)F)c1,4100.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL3957229,CNC(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,2700.0,nM,IC50,5.57,Giardia intestinalis,organism-based format
CHEMBL3985906,CN(C)C(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,2700.0,nM,IC50,5.57,Giardia intestinalis,organism-based format
CHEMBL3947931,CCOC(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,2700.0,nM,IC50,5.57,Giardia intestinalis,organism-based format
CHEMBL3920140,O=C(NO)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,2700.0,nM,IC50,5.57,Giardia intestinalis,organism-based format
CHEMBL3956589,NNC(=O)c1nc([N+](=O)[O-])cn1Cc1ccc(OC(F)(F)F)cc1,2700.0,nM,IC50,5.57,Giardia intestinalis,organism-based format
CHEMBL4435915,O=C(NCc1ccccc1)c1nc([N+](=O)[O-])c[nH]1,200.0,nM,IC50,6.70,Giardia intestinalis,organism-based format
CHEMBL3940020,O=C(NCc1ccc(OC(F)(F)F)cc1)c1ncc([N+](=O)[O-])[nH]1,200.0,nM,IC50,6.70,Giardia intestinalis,organism-based format
CHEMBL4460588,Cc1ccc(CNC(=O)c2nc([N+](=O)[O-])c[nH]2)cc1,200.0,nM,IC50,6.70,Giardia intestinalis,organism-based format
CHEMBL3983955,O=C(NCc1ccc(F)cc1)c1ncc([N+](=O)[O-])[nH]1,200.0,nM,IC50,6.70,Giardia intestinalis,organism-based format
CHEMBL3956327,O=C(NCc1cccc(OC(F)(F)F)c1)c1ncc([N+](=O)[O-])[nH]1,200.0,nM,IC50,6.70,Giardia intestinalis,organism-based format
CHEMBL4649687,CC1(C)O[C@@H]2[C@H](O1)[C@@H](Cn1cc(C#Cc3c[nH]c(=O)[nH]c3=O)nn1)O[C@H]2n1ccc(=O)[nH]c1=O,5000.0,nM,IC50,5.30,Giardia intestinalis,organism-based format
CHEMBL4647425,O=c1ccn([C@@H]2O[C@H](Cn3cc(C#Cc4c[nH]c(=O)[nH]c4=O)nn3)[C@@H](O)[C@H]2O)c(=O)[nH]1,36000.0,nM,IC50,4.44,Giardia intestinalis,organism-based format
CHEMBL4633955,O=c1ccn([C@@H]2O[C@H](Cn3cc(C#CC#Cc4cn(C[C@H]5O[C@@H](n6ccc(=O)[nH]c6=O)[C@H](O)[C@@H]5O)nn4)nn3)[C@@H](O)[C@H]2O)c(=O)[nH]1,47000.0,nM,IC50,4.33,Giardia intestinalis,organism-based format
CHEMBL4644377,CC1(C)O[C@@H]2[C@H](O1)[C@@H](Cn1cc(CCCCc3cn(C[C@H]4O[C@@H](n5ccc(=O)[nH]c5=O)[C@@H]5OC(C)(C)O[C@@H]54)nn3)nn1)O[C@H]2n1ccc(=O)[nH]c1=O,47000.0,nM,IC50,4.33,Giardia intestinalis,organism-based format
CHEMBL4643331,COc1ccc(Cn2cc(C#Cc3cn(C[C@H]4O[C@@H](n5ccc(=O)n(Cc6ccc(OC)cc6)c5=O)[C@@H]5OC(C)(C)O[C@@H]54)nn3)c(=O)n(Cc3ccc(OC)cc3)c2=O)cc1,36000.0,nM,IC50,4.44,Giardia intestinalis,organism-based format
CHEMBL1220,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,300.0,nM,IC50,6.52,Giardia intestinalis,organism-based format
CHEMBL175247,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,2800.0,nM,IC50,5.55,Giardia intestinalis,organism-based format
CHEMBL1234570,O=[N+]([O-])c1ccc(SCCCCCCO)c2nonc12,600.0,nM,IC50,6.22,Giardia intestinalis,organism-based format
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,900.0,nM,IC50,6.05,Giardia intestinalis,organism-based format
CHEMBL4793489,CC(=O)c1ccc(-c2cn(CCn3c([N+](=O)[O-])cnc3/C=C/c3ccco3)nn2)cc1,3.0,nM,IC50,8.52,Giardia intestinalis,organism-based format
CHEMBL4799747,CN(Cc1ccccc1)Cc1cn(CCCCCC(=O)Nc2ncc([N+](=O)[O-])s2)nn1,100.0,nM,IC50,7.00,Giardia intestinalis,organism-based format
CHEMBL4789440,O=C(CCCCCn1cc(C2CC2)nn1)Nc1ncc([N+](=O)[O-])s1,100.0,nM,IC50,7.00,Giardia intestinalis,organism-based format
CHEMBL4786380,Cc1ncc([N+](=O)[O-])n1CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,5600.0,nM,IC50,5.25,Giardia intestinalis,organism-based format
CHEMBL4787668,O=C(/C=C/c1ccc([N+](=O)[O-])o1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,144800.0,nM,IC50,,Giardia intestinalis,organism-based format
CHEMBL4795316,Cc1ncc([N+](=O)[O-])n1CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1,970.0,nM,IC50,6.01,Giardia intestinalis,organism-based format
CHEMBL4779560,CSc1nc2cc(Cl)c(C(=O)Nc3ncc([N+](=O)[O-])s3)cc2n1C,10.0,nM,IC50,8.00,Giardia intestinalis,organism-based format
CHEMBL4797147,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC1CCCCC1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4789562,Cc1ncc([N+](=O)[O-])n1CCOC(=O)Nc1ccccc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4785337,Cc1ncc([N+](=O)[O-])n1CCOC(=O)Nc1ccc(Cl)cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4795256,Cc1ncc([N+](=O)[O-])n1CCOC(=O)Nc1ccc(F)cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL1589212,Cc1ncc([N+](=O)[O-])n1CCOC(=O)Nc1ccc([N+](=O)[O-])cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4800345,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)NC1CCCCC1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4794900,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)Nc1ccccc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4790450,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)Nc1ccc(Cl)cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4780569,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)Nc1ccc(F)cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL4793379,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)Nc1ccc([N+](=O)[O-])cc1,500.0,nM,IC50,6.30,Giardia intestinalis,organism-based format
CHEMBL498847,Cc1ncc([N+](=O)[O-])n1CC(C)O,4100.0,nM,IC50,5.39,Giardia intestinalis,organism-based format
CHEMBL1362047,O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,67510.0,nM,IC50,4.17,Giardia intestinalis,organism-based format
CHEMBL236696,Clc1ccc2c(N3CCNCC3)ccnc2c1,88420.0,nM,IC50,4.05,Giardia intestinalis,organism-based format
CHEMBL4861432,COc1ccc(-n2c(SCCn3c([N+](=O)[O-])cnc3C)nnc2-c2cccnc2)cc1,1780.0,nM,IC50,5.75,Giardia intestinalis,organism-based format
CHEMBL4878991,Cc1ncc([N+](=O)[O-])n1CCn1c(-c2ccncc2)nn(-c2ccccc2)c1=S,760.0,nM,IC50,6.12,Giardia intestinalis,organism-based format
CHEMBL4852202,Cn1c(-c2ccncc2)n[nH]c1=S,1560.0,nM,IC50,5.81,Giardia intestinalis,organism-based format
CHEMBL4847611,CCOC(=O)[C@H](CC(=O)O)NC(=O)Cn1c([N+](=O)[O-])cnc1C,2260.0,nM,IC50,5.65,Giardia intestinalis,organism-based format
CHEMBL4849940,CCOC(=O)C(CCCCNC(=O)C(C)n1c([N+](=O)[O-])cnc1C)NC(=O)Cn1c([N+](=O)[O-])cnc1C,3840.0,nM,IC50,5.42,Giardia intestinalis,organism-based format
CHEMBL4867926,Cc1ncc([N+](=O)[O-])n1CCn1cc(CN2C(=O)C(=C3OCCO3)c3cc(Br)ccc32)nn1,800.0,nM,IC50,6.10,Giardia intestinalis,organism-based format
CHEMBL2105088,CCOC(=O)Nc1nc2ccccc2[nH]1,85.0,nM,IC50,7.07,Giardia intestinalis,organism-based format
CHEMBL3707307,CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1,31.0,nM,IC50,7.51,Giardia intestinalis,organism-based format
CHEMBL1475252,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,19.0,nM,IC50,7.72,Giardia intestinalis,organism-based format
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,34.0,nM,IC50,7.47,Giardia intestinalis,organism-based format
CHEMBL3220966,Clc1cc(Cl)c2nc(SCCN3CCOCC3)[nH]c2c1,38.9,nM,IC50,7.41,Giardia intestinalis,organism-based format
